# id:9--18-9 
-0.28,-0.82,-0.77397335826963
0.27,0.61,0.20745846401879
0.62,0.38,-0.36484209986469
0.98,0.06,-2.1583476203853
-0.76,-0.39,-1.4776913913601
0.03,0.55,0.40064181293728
-0.72,0.06,-0.52865011554748
-0.48,0.97,0.2823703435577
-0.73,-0.72,-1.7309626477184
-0.06,0.97,1.2148854399077
-0.63,-0.35,-1.0987143473394
0.47,0.29,-0.28489767147095
0.68,0.38,-0.73789670849007
-0.76,-0.61,-1.9052629720166
0.62,0.46,-0.50772124454204
0.04,-0.66,-0.69730887211671
0.65,-0.69,-1.2332746377318
0.95,0.26,-1.758275771614
0.69,0.93,0.017896763603099
-0.68,0.93,0.022871368326773
-0.46,0.35,0.20378508998929
0.48,-0.17,-0.57173717986664
-0.59,-1,-1.823591806216
-0.21,-0.31,-0.56540994055361
-0.72,0.74,-0.40903361874102
-0.35,-0.34,-0.62458041296229
-0.62,-0.88,-1.7126762026268
0.95,-0.95,-2.7124736442367
0.51,-0.81,-1.0328685363306
-0.55,0.12,-0.56528893764824
0.65,0.5,-0.45446040815003
0.47,0.3,0.029486908504763
0.81,0.42,-0.76382691980434
-0.44,0.5,-0.060981595950386
0.35,-0.12,-0.42618715995223
0.43,0.89,0.58436678665114
-0.77,-0.1,-1.3235915864971
-0.29,-0.36,-0.87697151866274
-0.1,0.51,0.28863216709501
0.33,0.19,0.19196588027932
0.24,0.99,0.9364270979757
0.85,0.63,-1.2612715652895
-0.89,0.8,-0.81974506451474
0.69,0.62,-0.040511131558037
0.99,-0.87,-3.212795813073
-0.26,0.64,0.070175559605177
0.64,-0.79,-1.5685546667533
-0.07,0.44,0.33310305600835
0.63,0.49,-0.77400076779923
-0.06,-0.03,-0.0012124943053506
-0.63,-0.64,-1.6393155228326
-0.14,-0.4,-0.67849285238072
0.26,0.58,0.62275453363953
0.24,-0.84,-0.68963698406718
0.08,-0.43,-0.36959137765183
0.36,-0.68,-1.1371582005099
-0.44,0.2,-0.39919269901141
0.96,-0.33,-1.75584868238
0,0.64,0.67832120226733
-0.71,-0.02,-1.343051282929
0.78,0.04,-0.95964759227076
-0.39,0.42,0.012564579834858
0.25,0.55,0.42523425597732
-0.15,-0.12,-0.30097184192322
0.04,0.8,0.84888111467675
0.85,0.41,-1.2885947710572
-0.85,-0.29,-1.7236027041471
-1,0.42,-1.4569303254174
-0.72,0.25,-0.45862545313733
0.58,0.37,-0.12417638601406
0.82,-0.06,-1.6469505693653
0.69,-0.62,-1.4833906098114
-0.87,0.65,-0.91521029501401
0.06,0.13,0.054490723230297
0.28,0.35,-0.065016419548508
-0.89,0.06,-1.5585280451865
-0.62,-0.27,-0.92688320554179
-0.53,0.64,-0.0096781966490289
-0.73,0.33,-0.81508622712178
-0.49,0.32,-0.41373747876727
0.12,-0.64,-0.59077398289427
-0.28,0.28,0.17230771980986
0.07,-0.27,-2.043720816336E-5
-0.31,0.35,0.34351651346651
0.98,-0.73,-2.6271386158533
-0.29,0.8,0.3728573924701
0.21,-0.6,-0.7165975831306
-0.83,0.35,-1.0202021048243
-0.96,0.23,-1.7558846021021
-0.52,0.33,-0.23433383475624
-0.42,-0.41,-0.57987417405133
-0.61,-0.03,-0.80032657573789
0.33,-0.13,-0.81210104477098
-0.4,0.6,0.11236015636373
-0.81,0.11,-1.1415712628193
-0.08,0.32,0.58230169572678
0.47,0.64,0.0095087940866083
-0.4,-0.46,-0.63348750246319
-0.64,0.29,-0.43836110943087
0.89,-0.66,-2.1830592106996
0.57,-0.4,-1.2564535676735
-0.86,-0.23,-1.7446022091945
0.01,-0.69,-0.49046731000737
-0.88,0.06,-1.0564847773875
0.55,-0.4,-0.74247993017509
-0.62,-0.88,-1.2207306986433
0.19,-0.22,-0.57109380432884
0.1,-0.49,-0.35150817386073
0.65,0.7,0.2013760752858
-0.89,0.85,-0.64946458427147
-0.19,0.03,0.086368381577944
0.16,-0.72,-0.6482575104975
-0.33,0.77,0.54707228774208
-0.18,0.04,-0.15415555788665
0.05,-0.29,0.12290127817027
0.38,-0.39,-0.99226215181783
0.31,0.52,0.3900422242515
0.39,-0.69,-1.2451234732688
0.84,0.51,-0.74173155129194
0.37,0.39,0.5074478850513
-0.9,0.76,-1.1303427835829
0.52,0.3,-0.40462628256104
-0.47,-0.39,-0.91743422000034
0.82,-0.82,-2.2924504938662
-0.69,0.94,-0.060170271321002
-0.98,0.12,-1.7466382165992
-0.03,0.19,0.07300321505917
0.4,0.64,0.36724637162955
-0.05,-0.79,-0.80626534881135
-0.32,-1,-0.9439841395305
-0.07,-0.94,-0.7562998658168
-0.39,-0.77,-1.3059606593832
0.58,-1,-1.4362015645114
-0.45,0.42,0.016017157603216
0.52,0.93,0.40730893139175
-0.19,0.63,0.2968272488749
0.68,-0.68,-1.6408298617333
-0.07,-0.79,-0.74590448520938
-0.06,-0.26,-0.46371987214288
-0.61,0.25,-0.45159758522665
-0.32,-0.58,-0.66073558890574
-0.64,0.65,0.081676884979267
0.61,0.77,-0.2848909816816
0.29,-0.44,-0.75848769449003
0.99,0.97,-1.2521115872233
-0.44,-0.09,-0.50268719956028
-0.98,0.18,-1.7073248211719
0.15,0.61,0.91899655226082
0.18,0.7,0.21868173229171
0.03,-0.3,-0.52983954883145
0.62,0.84,0.31183414068129
-0.68,0.3,-0.36614987389049
-0.84,0.25,-1.3591854691357
0.52,0.1,-0.86279995552203
1,0.92,-1.284659877781
-0.66,-0.33,-1.4808474547603
-0.67,-0.29,-1.3812961039162
-0.68,0.95,-0.32542808145224
-0.53,0.61,-0.17405953606752
-0.5,-0.54,-1.2094291891853
0.58,0.06,-0.50447713190945
0.37,0.6,0.27754228710178
-0.77,-0.49,-1.5711641017786
0.21,0.42,-0.047075857817799
-0.79,-0.77,-2.3659354839512
-0.89,0.84,-0.88964046751843
-0.93,-0.57,-2.1795601051769
0.14,-0.77,-0.48765193994233
0.69,-0.35,-1.3445424985243
0.33,0.68,0.69051155281097
-0.43,0.67,0.029874461000141
-0.65,-0.1,-1.4090557804288
-0.62,-0.33,-1.0313225072784
-0.15,-0.15,-0.33189088702473
-0.72,0.35,-0.91308627064822
0.32,0.86,0.25536742276607
-0.59,-0.32,-0.93749788928178
0.46,-0.35,-0.78398218478582
0.2,-0.34,-0.54812602521941
-0.94,0.42,-1.2222267449427
-0.1,-0.82,-0.65969573230491
0.25,-0.03,-0.60376099543164
-0.38,-0.62,-1.3920617808961
0.21,-0.7,-0.81645414822397
0.04,-0.47,-0.39585140590451
0.99,0.61,-1.3960785461225
-0.8,-0.66,-2.4474542024088
-0.49,-0.42,-0.40923157057455
0.01,0.37,0.32099455031704
0.44,0.3,-0.27027573984115
-0.29,-0.25,-0.3954253447085
0.15,0.13,0.11994884077797
0.44,-0.4,-0.6815587765792
0.78,-0.36,-1.7709974496043
0.27,0.85,0.47391460486547
-0.95,-0.83,-2.9028140789645
-0.98,0.31,-1.6166229639797
0.15,-0.36,-0.49266488847732
0.7,-0.65,-1.5536103376861
